OfficeID	OfficeName	OfficePosition	OfficeKey	OfficeTypeID	DisplayOrder	MeasureText
620	Initiative to the People	602	9990602	5		Shall state revenue collections and state expenditures be limited by a factor based on personal income, and certain revenue measures repealed?
621	Initiative to the People	607	9990607	5		Shall persons other than dentists be licensed to make and sell dentures to the public, as regulated by a new state board of denture technology?
622	Initiative to the People	61	999061	5	2	An Act relating to intoxicating liquors; amending the statute relating to the sale thereof to minors, but continuing in force the provision that such sales shall be a felony; repealing certain statutes relating to intoxicating liquors and to the importation, receipt, purchase, transportation, manufacture, gift, exchange, possession, use, sale and disposition thereof, and providing that such repeals shall not have the effect of reviving or making effective any law providing for the licensing and operation of saloons.
623	Initiative to the People	62	999062	5	3	An Act relating to wild animals, wild birds and game fish and providing for state control and regulation thereof; creating a state department of game, providing for the appointment of certain officers in connection therewith and defining their powers and duties; amending chapter 7, Laws of 1921, and chapter 178, Laws Extraordinary Session of 1925, and repealing certain acts and parts of acts.
624	Initiative to the People	64	999064	5	4	An Act relating to the taxation of real and personal property and limiting the aggregate annual rate of levy thereon for general state, county, municipal and school district purposes to 40 mills.
625	Initiative to the People	640	9990640	5		Shall state fishing regulations ensure certain survival rates for nontargeted catch, and commercial and recreational fisheries be prioritized?
626	Initiative to the People	651	9990651	5		Shall the state enter into compacts with Indian tribes providing for unrestricted gambling on Indian lands within the state's borders?
627	Initiative to the People	655	9990655	5		Shall it be a gross misdemeanor to take, hunt, or attract black bears with bait, or to hunt bears, cougars, bobcat or lynx with dogs?
628	Initiative to the People	670	9990670	5		Shall the secretary of state be instructed to place a ballot notice concerning congressional and legislative candidates who have not supported Congressional term limits?
629	Initiative to the People	671	9990671	5		Shall amended tribal/state agreements be authorized permitting limited electronic gaming on Indian lands for tribal government purposes, with joint regulation and specified use of revenues?
630	Initiative to the People	673	9990673	5		Shall health insurance plans be regulated as to provision of services by designated health care
providers, managed care provisions, and disclosure of certain plan information?
631	Initiative to the People	676	9990676	5		Shall the transfer of handguns without trigger-locking devices be prohibited and persons possessing
or acquiring a handgun be required to obtain a handgun safety license?
632	Initiative to the People	677	9990677	5		Shall discrimination based on sexual orientation be prohibited in employment, employment agency,
and union membership practices, without requiring employee partner benefits or preferential treatment?
633	Initiative to the People	678	9990678	5		Shall dental hygienists who obtain a special license endorsement be permitted to perform designated
dental hygiene services without the supervision of a licensed dentist?
634	Initiative to the People	685	9990685	5		Shall penalties for drug possession and drug-related violent crime be revised, medical use of Schedule
I controlled substances be permitted, and a drug prevention commission established?
635	Initiative to the People	688	9990688	5		Shall the state minimum wage be increased from $4.90 to $5.70 in 1999 and to $6.50 in 2000, and afterwards be annually adjusted for inflation?
636	Initiative to the People	69	999069	5	5	An Act relating to and requiring the payment of a graduated tax on the incomes of persons, firms, corporations, associations, joint stock companies and common law trusts, the proceeds therefrom to be placed in the state current school fund and other state funds, as a means of reducing or eliminating the annual tax on general property which now provides revenues for such funds; providing penalites for violation; and making an appropriation from the general fund of the state treasury for paying expenses of administration of the act.
637	Initiative to the People	692	9990692	5		Shall the medical use of marijuana for certain terminal or debilitating conditions be permitted, and physicians authorized to advise patients about medical use of marijuana
638	Initiative to the People	694	9990694	5		Shall the termination of a fetus' life during the process of birth be a felony crime except when necessary to prevent the pregnant woman's death?
639	Initiative to the People	695	9990695	5		Shall voter approval be required for any tax increase, license tab fees be $30 per year for motor vehicles, and existing vehicle taxes be repealed?
640	Initiative to the People	696	9990696	5		Shall commercial net, troll, and trawl fishing be prohibited in Washington state fresh and marine waters, except tribal fisheries conducted under a valid treaty right?
641	Initiative to the People	7	99907	5		An act abolishing the bureau of inspection and supervision of public offices, vesting in the state auditor all the powers and duties of such bureau, and requiring the state auditor to prepare a balance sheet showing the operations, transactions, receipts and expenses of each department and institution of the state.
642	Initiative to the People	713	9990713	5	1	Shall it be a gross misdemeanor to capture an animal with certain body-gripping traps, or to poison an animal with sodium fluoroacetate or sodium cyanide?
643	Initiative to the People	722	9990722	5	2	Shall certain 1999 tax and fee increases be nullified, vehicles exempted from property taxes, and property tax increases (except new construction) limited to 2% annually?
644	Initiative to the People	728	9990728	5	3	Shall school districts reduce class sizes, extend learning programs, expand teacher training, and construct facilities, funded by lottery proceeds, existing property taxes, and budget reserves?
645	Initiative to the People	729	9990729	5	4	Shall school districts and public universities be authorized to sponsor charter public schools, independently operated, open to all students, and subject to revised state regulation?
646	Initiative to the People	732	9990732	5	5	Shall public school teachers, other school district employees, and certain employees of community and technical colleges receive annual cost-of-living salary adjustments, to begin in 2001-2002?
647	Initiative to the People	745	9990745	5	6	Shall 90% of transportation funds, including transit taxes, be spent for roads; transportation agency performance audits required; and road construction and maintenance be sales tax-exempt?
648	Initiative to the People	747	9990747	5		Initiative Measure No. 747 concerns limiting property tax increases. This measure would require state and local governments to limit property tax levy increases to 1% per year, unless an increase greater than this limit is approved by the voters at an election.  Should this measure be enacted into law?
649	Initiative to the People	77	999077	5		An Act relating to fishing; prohibiting the use of fish traps or other fixed appliances for catching salmon and certain other fish within the waters of the State of Washington; prohibiting the taking or fishing for salmon and certain other fish within a certain area therein defined and created by any means except by trolling, regulating trolling in such area, and permitting the operation of gill nets therein under certain conditions; providing for open and closed seasons, prohibiting drag seines and limiting the length of gill nets in the Columbia River; prescribing penalties; and repealing all laws in conflict therewith.
650	Initiative to the People	773	9990773	5		Initiative Measure No. 773 concerns additional tobacco taxes for low-income health programs and other programs. This measure would impose an additional sales tax on cigarettes and a surtax on wholesaled tobacco products. The proceeds would be earmarked for existing programs and expanded health care services for low-income persons.  Should this measure be enacted into law?
651	Initiative to the People	775	9990775	5		Initiative Measure No. 775 concerns long-term in-home care services. This measure would create a home care quality authority to establish qualifications, standards, accountability, training, referral and employment relations for publicly funded individual providers of in-home care services to elderly and disabled adults.  Should this measure be enacted into law?
652	Initiative to the People	776	99900776	5	1	Initiative Measure No. 776 concerns state and local government charges on motor vehicles. This measure would require license tab fees to be $30 per year for motor vehicles, including light trucks. Certain local-option vehicle excise taxes and fees used for roads and transit would be repealed.  Should this measure be enacted into law?
653	Initiative to the People	790	99900790	5	2	Initiative Measure No. 790 concerns law enforcement officers' and fire fighters' retirement system, plan 2. This measure would place management of the law enforcement officers' and fire fighters' retirement system, plan 2, in a board of trustees consisting of six plan participants, three employer representatives, and two legislators.  Should this measure be enacted into law?
654	Initiative to the People	8	99908	5		An act to prohibit the collection of remuneration or fees from workers for the securing of employment or furnishing information leading thereto, and providing a penalty for violation thereof.
655	Initiative to the People	841	10841	5		Initiative Measure No. 841 concerns the repeal and future limitation of ergonomics regulations. This measure would repeal existing state ergonomics regulations and would direct the department of labor and industries not to adopt new ergonomics regulations unless a uniform federal standard is required.
656	Initiative to the People	9	99909	5		An act providing for the payment of the cost of medical, surgical and hospital treatment, nursing, supplies, and other expenses of workmen injured in extra-hazzardous employments, by the employer to the amount of one hundred dollars, any excess to be paid by the industry, providing for arbitration of disputes, prohibiting certain deductions from wages, and imposing duties upon the industrial insurance department.
657	Initiative to the People	900	9990900	5	1	Initiative Measure No. 900 concerns performance audits of governmental entities. This measure would direct the State Auditor to conduct performance audits of state and local governments, and dedicate 0.16% of the state's portion of sales and use tax collections to fund these audits.
658	Initiative to the People	901	9990901	5	2	Initiative Measure No. 901 concerns amending the Clean Indoor Air Act by expanding smoking prohibitions. This measure would prohibit smoking in buildings and vehicles open to the public and places of employment, including areas within 25 feet of doorways and ventilation openings unless a lesser distance is approved.
659	Initiative to the People	912	9990912	5	3	Initiative Measure No. 912 concerns motor vehicle fuel taxes. This measure would repeal motor vehicle fuel tax increases of 3 cents in 2005 and 2006, 2 cents in 2007, and 1.5 cents per gallon in 2008, enacted in 2005 for transportation purposes.
660	Initiative to the People	920	10920	5	1	Initiative Measure No. 920 concerns estate tax. This measure would repeal Washington's state laws imposing tax, currently dedicated for the education legacy trust fund, on transfers of estates of persons dying on or after the effective date of this measure.
661	Initiative to the People	933	10933	5	2	Initiative Measure No. 933 concerns government regulation of private property. This measure would require compensation when government regulation damages the use or value of private property, would forbid regulations that prohibit existing legal uses of private property, and would provide exceptions or payments.
662	Initiative to the People	937	10937	5	3	Initiative Measure No. 937 concerns energy resource use by certain electric utilities. This measure would require certain electric utilities with 25,000 or more customers to meet certain targets for energy conservation and use of renewable energy resources, as defined, including energy credits, or pay penalties.
663	Initiative to the People	94	999094	5		An Act relating to taxation: limiting the aggregate annual rate of levy on real and personal property for state, county, city or town, school district and road district purposes to forty mills; limiting the levy by the state to two mills to be used exclusively for the support of the University of Washington, Washington State College and the Normal Schools, limiting the levy by counties, cities and towns, school districts and road districts to certain designated maximums; excepting port districts from the operation of the act; and providing that additional levies may be made as therein provided.
664	Initiative to the People	97 & 97B	999097	5		97 - Shall a hazardous waste cleanup program, partially funded by a 7/10 of 1% tax on hazardous substances, be enacted?  97B - Shall the legislature's cleanup program, with 0.8% hazardous substance tax raising less money, with less coverage of petroleum, be retained?
667	Insurance Commissioner	NA	3009	2	9	
669	Superior Ct Judge Island, San Juan	Position #1	6151	7		
670	Superior Ct Judge Island, San Juan	Position #2	6152	7		
675	Superior Ct Judge Island, Snohomish	Position #1	7701	7		
676	Superior Ct Judge Island, Snohomish	Position #2	7702	7		
677	Superior Ct Judge Island, Snohomish	Position #3	7703	7		
680	Superior Ct Judge Jefferson	Position #1	7161	7		
685	State Supreme Court Justice	Position #2	4002	3	2	
686	State Supreme Court Justice	Position #1	4001	3	1	
688	State Supreme Court Justice	Position #3	4003	3	3	
689	State Supreme Court Justice	Position #4	4004	3	4	
690	State Supreme Court Justice	Position #5	4005	3	5	
691	State Supreme Court Justice	Position #6	4006	3	6	
692	State Supreme Court Justice	Position #7	4007	3	7	
693	State Supreme Court Justice	Position #8	4008	3	8	
694	State Supreme Court Justice	Position #9	4009	3	9	
699	Superior Ct Judge King	Position #1	7401	7		
700	Superior Ct Judge King	Position #2	7402	7		
701	Superior Ct Judge King	Position #3	7403	7		
702	Superior Ct Judge King	Position #5	7405	7		
703	Superior Ct Judge King	Position #6	7406	7		
704	Superior Ct Judge King	Position #8	7408	7		
705	Superior Ct Judge King	Position #9	7409	7		
706	Superior Ct Judge King	Position #10	7410	7		
707	Superior Ct Judge King	Position #11	7411	7		
708	Superior Ct Judge King	Position #24	7424	7		
709	Superior Ct Judge King	Position #26	7426	7		
710	Superior Ct Judge King	Position #32	7432	7		
711	Superior Ct Judge King	Position #34	7434	7		
712	Superior Ct Judge King	Position #38	7438	7		
713	Superior Ct Judge King	Position #46	7446	7		
714	Superior Ct Judge King	Position #13	7413	7		
715	Superior Ct Judge King	Position #23	7423	7		
716	Superior Ct Judge King	Position 42	7442	7		
717	Superior Ct Judge King	Position 45	7445	7		
718	Superior Ct Judge Kitsap	Position #1	7171	7		
719	Superior Ct Judge Kitsap	Position #2	7172	7		
720	Superior Ct Judge Kitsap	Position #3	7173	7		
721	Superior Ct Judge Kitsap	Position #4	7174	7		
722	Superior Ct Judge Kitsap	Position #6	7176	7		
724	Superior Ct Judge Kittitas	Position #1	7191	7		
729	Superior Ct Judge Lewis	Position #1	7211	7		
730	Superior Ct Judge Lewis	Position #2	7212	7		
731	Superior Ct Judge Lewis	Position #3	7213	7		
735	Superior Ct Judge Lincoln	Position #1	7221	7		
737	Lt. Governor	NA	3002	2	2	
739	Superior Ct Judge Mason	Position #1	7231	7		
740	Superior Ct Judge Mason	Position #2	7232	7		
744	Superior Ct Judge Mason, Thurston	Position #1	7901	7		
746	Superior Ct Judge Mason, Thurston	Position #2	7902	7		
747	Superior Ct Judge Mason, Thurston	Position #3	7903	7		
748	Superior Ct Judge Mason, Thurston	Position #4	7904	7		
749	Superior Ct Judge Mason, Thurston	Position #5	7905	7		
753	Superior Ct Judge Pacific, Wahkiakum	Position #1	6251	7		
757	Superior Ct Judge Pierce	Position #1	7601	7		
758	Superior Ct Judge Pierce	Position #2	7602	7		
759	Superior Ct Judge Pierce	Position #3	7603	7		
760	Superior Ct Judge Pierce	Position #4	7604	7		
761	Superior Ct Judge Pierce	Position #11	7611	7		
762	Superior Ct Judge Pierce	Position #13	7613	7		
763	Superior Ct Judge Pierce	Position #16	7616	7		
764	Superior Ct Judge Pierce	Position #17	7617	7		
765	Superior Ct Judge Pierce	Position #15	7615	7		
766	Superior Ct Judge Pierce	Position #18	7618	7		
767	Superior Ct Judge Pierce	Position #19	7619	7		
768	President	NA	1001	1	1	
769	President - Democratic Primary	NA	1002	1	1	
770	President - Republican Primary	NA	1003	1	2	
771	President - Unaffiliated Primary	NA	1004	1	3	
772	President/Vice President	NA	1000	1	1	
774	Referendum Bill	1	99931	5		An Act providing for the construction of a state system of trunk line hard surface highways, providing for the issuance and sale of state bonds to create a fund for such purpose and the redemption of such bonds from motor vehicle license fees and if the revenues from such license fees are insufficient, levying a tax for such deficiency.
775	Referendum Bill	10	9993	5		BUILDING BONDS FOR STATE INSTITUTIONS   An Act providng for the issuance and sale of state general obligation bonds up to twenty-five million dollars for the purpose of providing buildings at the state operated charitable, educational and penal institutions and at state supported institutions of higher learning.
776	Referendum Bill	11	999311	5		An Act Providing for the issuance and sale of state general obligation bonds in an amount not exceeding $10,000,000 to acquire land and appurtenances for outdoor public recrational use, and providing that one-half of the proceeds from existing corporation fees collected by the state be deposited in a fund for payment of principal and interest on the bonds, subject to existing charges on such proceeds.
777	Referendum Bill	12	999312	5		An Act Authorizing the issuance and sale of state limited obligation bonds in an amount not exceeding $59,000,000; appropriating the proceeds for state matching funds for constructing public school plant facilities, and pledging for payment of principal and interest on the bonds a portion of existing motor vehicle excise tax revenues, subject to amounts previously pledged for payment of principal and interest on bonds heretofore issued.
778	Referendum Bill	13	999313	5		An Act Providing for the issuance and sale of state general obligation bonds up to $4,600,000 to finance construction of a state correctional institution in King County (replacing Luther Burbank and Martha Washington schools) for care, confinement and rehabilitation of boys and girls committed by juvenile courts to the custody of the department of institutions; and providing payment of the bonds from unpledged retail sales tax revenue or other means authorized by the legislature.
779	Referendum Bill	14	999314	5	4	An Act Authorizing the issuance and sale of state general obligation bonds in the sum of $16,500,000; providing for payment of the bonds from unpleged retail sales tax revenues or other means authorized by the legislature; appropriating proceeds therefrom for state matching funds for constructing public school plant facilities; and authorizing the State Board of Education to make certain contingent allocations of funds for public school construction.
780	Senate Joint Resolution	140	9993140	5	2	Shall the governor's item veto power be restricted and the legislature be permitted to reconvene itself to consider vetoed bills?
781	Referendum Bill	15	999315	5	5	An act authorizing the issuance and sale of state general obligation bonds in the sum of $40,575,000; appropriating proceeds therfrom to finance certain specified capital improvements for the state institutions of higher education, the department of institutions, the department of natural resources, and other state agencies; and providing for payment of the bonds from unpledged retail sales tax revenue or other means authorized by the legislature.
782	Referendum Bill	16	999316	5	6	An act relating to congressional districts, revising and redefining the boundaries of the first, second, third, fourth, sixth and seventh United States congressional districts of the State of Washington, allocating to each such district one representative in the congress of the United States; and repealing existing congressional districting and apportionment laws in conflict therewith.
783	Referendum Bill	17	999317	5	5	An Act providing for the issuance and sale of state general obligation bonds in an amount not exceeding $25,000,000 to finance grants by the pollution control commission to public bodies, in conjunction with federal grants authorized pursuant to the federal water pollution control act, for the purpose of aiding in the construction and improvement of water pollution control facilities; providing for payment of the bonds from unpledged retail sales tax revenue or other means authorized by the legislature; and appropriating $9,000,000 to the pollution control commission for the above described purposes during the present biennium.
784	Referendum Bill	18	999318	5	6	An Act authorizing the issuance and sale of state general obligation bonds in an amount not exceeding $40,000,000 to finance the acquisition and development of outdoor recration areas and facilities.  The act directs the Interagency Committee for Outdoor Recration to allocate half of the money so raised to state agencies for such acquisition and development as the legislature may direct and the other half to local public bodies for acquisition and development of outdoor recreation areas and facilities within their jurisdictions.  Payment of the bonds will come from unpledged retail sales tax revenues or other means authorized by the legislature.
785	Referendum Bill	19	999319	5	7	An Act authorizing the issuance and sale of state general obligation bonds in an amount not exceeding $63,059,000; appropriating the proceeds to finance various building projects for the Department of General Administration, the Department of Institutions, and certain state institutions of higher education; and providing for payment of the bonds from unpledged retail sales tax revenues or such other means authorized by the legislature.
786	Referendum Bill	2	99932	5		An Act providing for the payment of equalized compensation to veterans of the war with the Central Allied Powers who were bona fide residents of the State of Washington at the time of their entry into the service, authorizing the issuance and sale of state bonds to pay such compensation and the levy of a tax to pay said bonds, appropriating the proceeds of the sale of such bonds for the payment of such compensation and expenses incident thereto, and providing penalties for violations of this act.
787	Referendum Bill	20	999320	5		An act permitting the termination of pregnancy when performed: (1) By or under the supervision of a licensed physician; (2) within four lunar months after conception upon a woman not quick with child who has resided in this state for at least ninety days prior to termination; (3) with the woman's consent and that of her husband, if she is residing with him, or if unmarried and under eighteen years of age, with her consent and that of her legal guardian; and providing that no objecting hospital, physician or other person shall be required to participate in a termination of pregnancy.
788	Referendum Bill	21	999321	5		An act amending a law approved by the voters in 1968 which authorized the sale of $40,000,000 in bonds for the acquisition and development of outdoor recreation areas and facilities; deleting a requirement in the original act that these bonds be sold prior to January 1, 1975; removing the 6% maximum interest rate payable on said bonds and substituting therefor a provision that the state finance committee shall fix the maximum interest rate.
789	Referendum Bill	22	999322	5		An act amending a law approved by the voters in 1968 which authorized the sale of $63,059,000 in bonds to finance various building projects for institutions, general administration and certain higher education facilities; deleting a requirement in the original act that these bonds be sold prior to January 1, 1972; removing the 6% maximum interest rate payable on said bonds and substituting therefor a provision that the state finance committee shall fix the maximum interest rate.
790	Referendum Bill	23	999323	5		An act amending the law approved by the voters in 1968 which authorized the sale of $25,000,000 in bonds for aid in the construction and improvement of water pollution control facilities; deleting the requirement in the original act that these bonds be sold prior to January 1, 1971; removing the 6% maximum interest rate payable on said bonds and substituting therefor a provision that the state finance committee shall fix the maximum interest rate.
791	Referendum Bill	24	999324	5	4	An ACT regulating legislative lobbying; amending a prior 1967 act relating thereto; continuing to require registration of lobbyists but specifically defining lobbying as attempting to influence, through direct contact with state legislators, the passage or defeat of any legislation; requiring lobbyists to file itemized and detailed reports of lobbying expenditures during legislative sessions; transferring general responsibility for enforcement from the attorney general to the Senate and House Boards of Ethics; authorizing these boards to direct the attorney general to exercise certain enforcement powers; and replacing present criminal penalties with civil remedies including damages and injunctions against lobbyists and other violators.
792	Referendum Bill	25	999325	5		An act pertaining to public power resources and public utilities and acquisition and operation thereof by certain public authoritiies and municipal corporations; authorizing public utility district commissioners to create joint commissions; relating to composition, government, powers, funds, business and properties thereof; applying certain public utility district laws thereto; empowering them to acquire electrical properties solely by issuing revenue bonds and warrants; requiring deposit of funds with State Treasurer and audit of accounts by State Auditor; taxing their operations instead of property; permititng their union; ofsetting earnings against interest on certain condemnation awards; declaring emergency and that act take effect immediately.
793	Referendum Bill	26	999326	5	6	BONDS FOR WASTE DISPOSAL FACILITIES   An ACT authorizing the issuance and sale of state general obligation bonds in the sum of $225,000,000 to provide funds for the planning, acquisition, construction, and improvement of public waste disposal facilities; designating the State Department of Ecology as the agency responsible for disbursement of the bond proceeds, subject to prior legislative appropriations; and providing for payment of the bonds from unpledged state retail sales tax revenues or other means authorized by the legislature.
794	Referendum Bill	27	999327	5	7	BONDS FOR WATER SUPPLY FACILITIES   An ACT authorizing the issuance and sale of state general obligation bonds in the sum of $75,000,000 to provide funds for the planning, acquisition, construction, and improvement of water supply facilities; designating the state department of ecology as the agency responsible for disbursement of the bond proceeds, subject to prior legilative appropriations; and providing for payment of the bonds from unpledged state retail sales tax revenues or other means authorized by the legislature.
795	Referendum Bill	28	999328	5	8	BONDS FOR PUBLIC RECREATION FACILITIES   An ACT authorizing the issuance and sale of state general obligation bonds in the sum of $40,000,000 to provide funds for the planning, acquisition, preservation, development, and improvement of recreation areas and facilities; designating the interagency committee for outdoor recreation to be responsible for disbursement of the bond proceeds, subject to prior legislative appropriations; and providing for payment of the bonds from unpledged state retail sales tax revenues or other means authorized by the legislature.
796	Referendum Bill	29	999329	5	9	HEALTH, SOCIAL SERVICE FACILITY BONDS   An ACT authorizing the issuance and sale of state general obligation bonds in the sum of $25,000,000 to provide funds for planning, acquisition, construction, and improvement of health and social service facilities; designating the department of social and health services to be responsible for disbursement of the proceeds, subjec to prior legislative appropriations; and providing for payment of the bonds from unpledged state retail sales tax revenues or other means authorized by the legislature.
797	Referendum Bill	3	99933	5	4	An Act authorizing the sale and disposal of surplus electric energy by cities and towns outside their corporate limits; authorizing the construction, betterment or extension of electric plants and the acquisition and maintenance of transmission lines, distribution system and equipment necessary therefor; providing the manner and form in which accounts and reports of such sales shall be kept and made, and for the payment monthly to the State Treasurer for state purposes of a tax of five per cent of the gross receipts of such sales, and providing penalties.
798	Referendum Bill	30	999330	5	10	BONDS FOR PUBLIC TRANSPORTATION IMPROVEMENTS   An ACT authorizing the issuance and sale of state general obligation bonds in the sum of $50,000,000 to provide funds for the planning, acquisition, construction, and improvement of public transportation systems; designating the state department of highways as the agency responsible for disbursement of the bond proceeds, subject to prior legislative appropriations; and providing for payment of the bonds from unpledged state retail sales tax revenues or other means authorized by the legislature.
799	Referendum Bill	31	999331	5	11	BONDS FOR COMMUNITY COLLEGE FACILITIES   An ACT authorizing the issuance and sale of state general obligation bonds in the sum of $50,000,000 to provide funds for the acquisition, construction and improvement of community college facilities; designating the state board for community college education as the agency responsible for disbursement of the bond proceeds, subject to prior legislative appropriations; and providing for payment of the bonds from unpledged state retail sales tax revenues or other means authorized by the legislature.
800	Referendum Bill	32	999332	5		Shall county auditors be required to appoint precinct committeemen of major political parties as deputy voting registrars upon their request?
801	Referendum Bill	33	999333	5	4	Shall personalized motor vehicle license plates be issued with resulting extra fees to be used exclusively for wildlife preservation?
802	Referendum Bill	35	999335	5		Shall the Governor, in filling U.S. Senate vacancies, be limited to the same political party as the former incumbent?
803	Referendum Bill	38	999338	5	3	Shall $125 million in state general obligation bonds be authorized for planning, acquisition, construction and improvement of water supply facilities?
804	Referendum Bill	39	999339	5	4	Shall $450,000,000 in state general obligation bonds be authorized for planning, designing, acquiring, constructing and improving public waste disposal facilities?
805	Referendum Bill	4	99934	5		An Act relating to flood control, participated in by the federal and state governments; authorizing a state indebtedness of fifteen million dollars ($15,000,000.00) therefor, to be evidenced by bonds designated as "General Obligation Bonds of 1936," and providing a sinking fund by a tax levy for their redemption; establishing a "State Flood Control Fund" and appropriating five million dollars ($5,000,000.00), or the necessary amount therefrom, to pay expenses incurred under and in carrying out the purposes of the Act.
806	Referendum Bill	40	999240	5	1	Shall state officials continue challenges to the federal selection process for high-level nuclear waste repositories and shall a means be provided for voter disapproval of any Washington site?
807	Referendum Bill	42	999342	5		Shall enhanced 911 emergency telephone dialing be provided throughout the state and be funded by a tax on telephone lines?
808	Referendum Bill	4222	99934222	5		Shall the legislature's authority to exempt from tax $300 of a family head's personal property value be increased to $3,000?
809	Referendum Bill	4223	99934223	5		Shall the constitutional authority for public utilities to assist residential energy conservation continue and extend to other structures and equipment?
810	Referendum Bill	4231	99934231	5		Shall references in the State constitution to "idiots, insane, dumb, and defective youth" be removed and new language be added?
811	Referendum Bill	43	999343	5		Shall taxes on sales of cigarettes, liquor, and pop syrup be extended to fund violence reduction and drug enforcement programs?
812	Referendum Bill	45	999345	5		Shall the fish and wildlife commission, rather than the governor, appoint the department's director and regulate food fish and shellfish?
813	Referendum Bill	47	999347	5		Shall property taxes be limited by modifying the 106 percent limit, allowing property valuation increases
to be spread over time, and reducing the state levy?
814	Referendum Bill	48	999348	5		Shall a public stadium authority be authorized to build and operate a football/soccer stadium and exhibition center financed by tax revenues and private contributions?
815	Referendum Bill	49	999349	5		Shall motor vehicle excise taxes be reduced and state revenues reallocated; $1.9 billion in bonds for state and local highways approved; and spending limits modified?
816	Referendum Bill	5	99935	5	3	An act relating to taxation; limiting the aggregate annual rate of levy on real and personal property for state, county, city or town, school district and road district purposes to forty mills; limiting the levy for the state to two mills to be used exclusively for the support of the University of Washington, Washington State College and the Normal Schools; limiting the levy by counties, cities and towns, school districts and road districts to certain designated maximums; excepting port or power districts from the operation of the act; and providing that additional levies may be made as therein provided.
817	Referendum Measure	53	99930053	5	3	The Legislature passed Engrossed House Bill 2901 (EHB 2901) concerning unemployment insurance [and voters have filed a sufficient referendum petition on parts of this bill]. This bill would revise laws regarding unemployment insurance for employers, including establishing new employer rate classes, increasing some taxable wage bases, and imposing surcharges if certain contingencies occur.  Should this Bill be Approved or Rejected?
822	Referendum Measure	1	99921	5		An act to establish a retirement fund to be used in payment of annuities and benefits to retired teachers, principals, supervisors, supervising principals and superintendents of the public school in the State of Washington; creating a board of trustees; defining the sources from which said fund shall be raised; providing for the levy of taxes and regulating the collection, management and disbursement of said fund.
823	Referendum Measure	10	999210	5	2	An Act prohibiting the sale and manufacture of intoxicating liquors, forbidding the importation, transportation, receipt and possession of such intoxicating liquors except for sacramental purposes, regulating the importation, transporation, receipt and sale of alcohol and the importation, transportation and receipt of intoxicating liquors to be used for sacramental purposes, repealing certain sections and amending certain sections of Initiative Measure No. 3 and adding certain sections to such measure.
824	Referendum Measure	12	999212	5		An Act providing for the issuance of certificates of necessity and convenience by the director of public works to public service companies in cases where similar service is being rendered the localities proposed to be served by other public service companies.
825	Referendum Measure	13	999213	5		An Act providing that parents or guardians may forbid physical examinations of their school children in districts of the first class except when such children show symptoms of contagious or infectious diseases; and providing that vaccination, inoculation or other medication shall not be made a condition of attendance or employment in such schools except of persons suspected of having or who have been exposed to contagious diseases.
826	Referendum Measure	14	999214	5		An Act relating to primary nominations and the registration of voters, and requiring electors to state their party affiliations at the time of registration.
827	Referendum Measure	15	999215	5		An Act relating to the election and powers of precinct committeemen and party committees, the nomination of candidates for public office, and the holding of party conventions for the purpose of adopting platforms and nominating presidential electors.
828	Referendum Measure	16	999216	5	5	An Act to prohibit the manufacture, sale or excahnge of any substitute for butter containing milk which contains any vegetable fat or any cendensed or evaporated milk containing any vegetable fat; also prohibiting the manufacture, sale or exchange of any butter substitute containing milk unless the milk therein be pure milk from which no butter fat has been removed, or any condensed or evaporated milk, or substitute therefore containing milk, unless the milk used therein be pure and unadulterated; and providing penalties.
829	Referendum Measure	18	999218	5		An Act authorizing cities and towns to use, sell and dispose of electric energy inside and outside their corporate limits to acquire, construct, own, control, operate and maintain lands, easements, franchises, distribution systems, sub-stations, inter-tie or transmission lines or other connections to enable it to use, purchase, sell and dispose of electric energy, inside or outside its corporate limits, with right to condemn certain classes of private power systems or parts thereof, franchises or other private property, and reserving to such cities and towns all powers under existing laws.
830	Referendum Measure	2	99922	5		An act providing for the construction, maintenance and operation of a system of storage and irrigation works for the purpose of irrigating lands in Grant, Adams, Chelan and Douglas counties, including lands in the Quincy valley; creating a state reclamation board, and providing for the sale of state bonds not exceeding $40,000,000 in amount.
831	Referendum Measure	22	9992	5		An Act relating to industrial insurance; increasing certain benefit rights of injured workmen and their dependents; raising the age of minor dependents entitled to compensation from sixteen to eighteen years; extending the time for applying for the readjustment of certain claims; requiring the written consent of nonresident beneficiaries before monthly payments may be converted into lump-sum payments; and amending section 7679 and section 7681 of Remington's Revised Statutes.
832	Referendum Measure	23	999223	5		An act relating to grand juries; providing for the appointment of an attorney, independent of the prosecuting attorney, to assist and advise the grand jury; and amending section 2032 of Remington's Revised Statutes.
833	Referendum Measure	24	999224	5		An Act relating to the duties of prosecuting attorneys; providing that they shall no longer attend and appear before or give advice to grand juries except in cases where the calling of the grand jury has been initiated by the prosectuing attorney; and amending section 4136 of Remington's Revised Statutes.
836	Referendum Measure	27	999227	5		An act creating a State Timber Resources Board; making all sales of state timber and state grant forest lands subject to final approval by such Board; fixing qualifications of the Supervisor of Forestry; reqiring him to exercise the powers, functions and duties relative to sales of state timber, reforestation, forestry policy, management and practice now exercised by the Board of State Land Commissioners, State Capitol Committee, State Forest Board, Commissioner of Public Lands and State Parks Committee; all of the purpose of centralizing state timber sales and management.
