county,precinct,office,district,party,candidate,votes,absentee,poll
Chelan,66 WEN,U.S. House,4,R,Doc Hastings,384,303,81
Chelan,67 WEN,U.S. House,4,R,Doc Hastings,284,211,73
Chelan,68 LEV,U.S. House,4,R,Doc Hastings,305,246,59
Chelan,69 LEV,U.S. House,4,R,Doc Hastings,322,246,76
Chelan,70,U.S. House,4,R,Doc Hastings,293,238,55
Chelan,71,U.S. House,4,R,Doc Hastings,547,411,136
Chelan,72,U.S. House,4,R,Doc Hastings,516,430,86
Chelan,73,U.S. House,4,R,Doc Hastings,458,397,61
Chelan,74,U.S. House,4,R,Doc Hastings,500,435,65
Chelan,75,U.S. House,4,R,Doc Hastings,220,192,28
Chelan,76,U.S. House,4,R,Doc Hastings,235,182,53
Chelan,77,U.S. House,4,R,Doc Hastings,432,364,68
Chelan,78,U.S. House,4,R,Doc Hastings,32,31,1
Chelan,79,U.S. House,4,R,Doc Hastings,122,116,6
Chelan,80,U.S. House,4,R,Doc Hastings,110,101,9
Chelan,,U.S. House,4,R,Doc Hastings,18978,15734,3244
Chelan,1,U.S. House,4,,Write-ins,0,0,0
Chelan,2,U.S. House,4,,Write-ins,0,0,0
Chelan,3,U.S. House,4,,Write-ins,0,0,0
Chelan,4,U.S. House,4,,Write-ins,1,1,0
Chelan,5,U.S. House,4,,Write-ins,0,0,0
Chelan,6,U.S. House,4,,Write-ins,1,1,0
Chelan,7,U.S. House,4,,Write-ins,0,0,0
Chelan,8,U.S. House,4,,Write-ins,0,0,0
Chelan,9,U.S. House,4,,Write-ins,0,0,0
Chelan,10,U.S. House,4,,Write-ins,0,0,0
Chelan,11,U.S. House,4,,Write-ins,0,0,0
Chelan,12,U.S. House,4,,Write-ins,0,0,0
Chelan,13,U.S. House,4,,Write-ins,0,0,0
Chelan,14,U.S. House,4,,Write-ins,1,1,0
Chelan,15,U.S. House,4,,Write-ins,1,1,0
Chelan,16,U.S. House,4,,Write-ins,0,0,0
Chelan,17,U.S. House,4,,Write-ins,0,0,0
Chelan,18,U.S. House,4,,Write-ins,0,0,0
Chelan,19,U.S. House,4,,Write-ins,2,2,0
Chelan,20,U.S. House,4,,Write-ins,0,0,0
Chelan,21,U.S. House,4,,Write-ins,0,0,0
Chelan,22,U.S. House,4,,Write-ins,0,0,0
Chelan,23,U.S. House,4,,Write-ins,0,0,0
Chelan,24,U.S. House,4,,Write-ins,0,0,0
Chelan,25,U.S. House,4,,Write-ins,0,0,0
Chelan,27,U.S. House,4,,Write-ins,0,0,0
Chelan,28,U.S. House,4,,Write-ins,0,0,0
Chelan,29 ENT,U.S. House,4,,Write-ins,0,0,0
Chelan,30,U.S. House,4,,Write-ins,0,0,0
Chelan,31,U.S. House,4,,Write-ins,0,0,0
Chelan,32,U.S. House,4,,Write-ins,1,0,1
Chelan,33,U.S. House,4,,Write-ins,0,0,0
Chelan,34,U.S. House,4,,Write-ins,0,0,0
Chelan,35,U.S. House,4,,Write-ins,0,0,0
Chelan,36,U.S. House,4,,Write-ins,1,1,0
Chelan,37,U.S. House,4,,Write-ins,0,0,0
Chelan,38,U.S. House,4,,Write-ins,0,0,0
Chelan,39,U.S. House,4,,Write-ins,0,0,0
Chelan,40,U.S. House,4,,Write-ins,1,1,0
Chelan,41,U.S. House,4,,Write-ins,0,0,0
Chelan,42,U.S. House,4,,Write-ins,0,0,0
Chelan,43 CHE,U.S. House,4,,Write-ins,1,1,0
Chelan,44 CHE,U.S. House,4,,Write-ins,0,0,0
Chelan,45 CHE,U.S. House,4,,Write-ins,3,2,1
Chelan,46,U.S. House,4,,Write-ins,2,2,0
Chelan,47,U.S. House,4,,Write-ins,0,0,0
Chelan,48 CAS,U.S. House,4,,Write-ins,0,0,0
Chelan,49 CAS,U.S. House,4,,Write-ins,1,1,0
Chelan,50 CAS,U.S. House,4,,Write-ins,0,0,0
Chelan,51 WEN,U.S. House,4,,Write-ins,0,0,0
Chelan,52 WEN,U.S. House,4,,Write-ins,0,0,0
Chelan,53 WEN,U.S. House,4,,Write-ins,0,0,0
Chelan,54 WEN,U.S. House,4,,Write-ins,0,0,0
Chelan,55 WEN,U.S. House,4,,Write-ins,0,0,0
Chelan,56 WEN,U.S. House,4,,Write-ins,3,3,0
Chelan,57 WEN,U.S. House,4,,Write-ins,2,2,0
Chelan,58 WEN,U.S. House,4,,Write-ins,0,0,0
Chelan,59 WEN,U.S. House,4,,Write-ins,0,0,0
Chelan,60 WEN,U.S. House,4,,Write-ins,1,1,0
Chelan,61 WEN,U.S. House,4,,Write-ins,1,1,0
Chelan,62 WEN,U.S. House,4,,Write-ins,0,0,0
Chelan,63 WEN,U.S. House,4,,Write-ins,0,0,0
Chelan,64 WEN,U.S. House,4,,Write-ins,0,0,0
Chelan,65 WEN,U.S. House,4,,Write-ins,1,1,0
Chelan,66 WEN,U.S. House,4,,Write-ins,0,0,0
Chelan,67 WEN,U.S. House,4,,Write-ins,1,0,1
Chelan,68 LEV,U.S. House,4,,Write-ins,0,0,0
Chelan,69 LEV,U.S. House,4,,Write-ins,0,0,0
Chelan,70,U.S. House,4,,Write-ins,0,0,0
Chelan,71,U.S. House,4,,Write-ins,0,0,0
Chelan,72,U.S. House,4,,Write-ins,0,0,0
Chelan,73,U.S. House,4,,Write-ins,0,0,0
Chelan,74,U.S. House,4,,Write-ins,0,0,0
Chelan,75,U.S. House,4,,Write-ins,0,0,0
Chelan,76,U.S. House,4,,Write-ins,3,3,0
Chelan,77,U.S. House,4,,Write-ins,0,0,0
Chelan,78,U.S. House,4,,Write-ins,0,0,0
Chelan,79,U.S. House,4,,Write-ins,0,0,0
Chelan,80,U.S. House,4,,Write-ins,0,0,0
Chelan,,U.S. House,4,,Write-ins,28,25,3
Chelan,1,Governor,,D,Christine Gregoire,8,8,0
Chelan,2,Governor,,D,Christine Gregoire,12,12,0
Chelan,3,Governor,,D,Christine Gregoire,24,22,2
Chelan,4,Governor,,D,Christine Gregoire,104,91,13
Chelan,5,Governor,,D,Christine Gregoire,129,110,19
Chelan,6,Governor,,D,Christine Gregoire,113,90,23
Chelan,7,Governor,,D,Christine Gregoire,1,1,0
Chelan,8,Governor,,D,Christine Gregoire,75,58,17
Chelan,9,Governor,,D,Christine Gregoire,25,21,4
Chelan,10,Governor,,D,Christine Gregoire,221,176,45
Chelan,11,Governor,,D,Christine Gregoire,9,7,2
Chelan,12,Governor,,D,Christine Gregoire,27,25,2
Chelan,13,Governor,,D,Christine Gregoire,8,8,0
Chelan,14,Governor,,D,Christine Gregoire,127,106,21
Chelan,15,Governor,,D,Christine Gregoire,108,88,20
Chelan,16,Governor,,D,Christine Gregoire,104,84,20
Chelan,17,Governor,,D,Christine Gregoire,12,12,0
Chelan,18,Governor,,D,Christine Gregoire,21,14,7
Chelan,19,Governor,,D,Christine Gregoire,245,222,23
Chelan,20,Governor,,D,Christine Gregoire,31,25,6
Chelan,21,Governor,,D,Christine Gregoire,29,28,1
Chelan,22,Governor,,D,Christine Gregoire,88,63,25
Chelan,23,Governor,,D,Christine Gregoire,43,33,10
Chelan,24,Governor,,D,Christine Gregoire,71,57,14
Chelan,25,Governor,,D,Christine Gregoire,13,13,0
Chelan,27,Governor,,D,Christine Gregoire,15,10,5
Chelan,28,Governor,,D,Christine Gregoire,140,115,25
Chelan,29 ENT,Governor,,D,Christine Gregoire,110,75,35
Chelan,30,Governor,,D,Christine Gregoire,63,61,2
Chelan,31,Governor,,D,Christine Gregoire,12,9,3
Chelan,32,Governor,,D,Christine Gregoire,79,61,18
Chelan,33,Governor,,D,Christine Gregoire,45,42,3
Chelan,34,Governor,,D,Christine Gregoire,19,17,2
Chelan,35,Governor,,D,Christine Gregoire,7,7,0
Chelan,36,Governor,,D,Christine Gregoire,118,90,28
Chelan,37,Governor,,D,Christine Gregoire,1,1,0
Chelan,38,Governor,,D,Christine Gregoire,32,32,0
Chelan,39,Governor,,D,Christine Gregoire,134,106,28
Chelan,40,Governor,,D,Christine Gregoire,28,28,0
Chelan,41,Governor,,D,Christine Gregoire,159,151,8
Chelan,42,Governor,,D,Christine Gregoire,90,66,24
Chelan,43 CHE,Governor,,D,Christine Gregoire,166,147,19
Chelan,44 CHE,Governor,,D,Christine Gregoire,173,154,19
Chelan,45 CHE,Governor,,D,Christine Gregoire,275,214,61
Chelan,46,Governor,,D,Christine Gregoire,126,96,30
Chelan,47,Governor,,D,Christine Gregoire,203,195,8
Chelan,48 CAS,Governor,,D,Christine Gregoire,135,95,40
Chelan,49 CAS,Governor,,D,Christine Gregoire,103,84,19
Chelan,50 CAS,Governor,,D,Christine Gregoire,150,120,30
Chelan,51 WEN,Governor,,D,Christine Gregoire,186,154,32
Chelan,52 WEN,Governor,,D,Christine Gregoire,239,205,34
Chelan,53 WEN,Governor,,D,Christine Gregoire,250,206,44
Chelan,54 WEN,Governor,,D,Christine Gregoire,247,194,53
Chelan,55 WEN,Governor,,D,Christine Gregoire,214,168,46
Chelan,56 WEN,Governor,,D,Christine Gregoire,235,176,59
Chelan,57 WEN,Governor,,D,Christine Gregoire,268,190,78
Chelan,58 WEN,Governor,,D,Christine Gregoire,267,189,78
Chelan,59 WEN,Governor,,D,Christine Gregoire,244,206,38
Chelan,60 WEN,Governor,,D,Christine Gregoire,329,258,71
Chelan,61 WEN,Governor,,D,Christine Gregoire,228,187,41
Chelan,62 WEN,Governor,,D,Christine Gregoire,338,293,45
Chelan,63 WEN,Governor,,D,Christine Gregoire,214,185,29
Chelan,64 WEN,Governor,,D,Christine Gregoire,195,153,42
Chelan,65 WEN,Governor,,D,Christine Gregoire,197,146,51
Chelan,66 WEN,Governor,,D,Christine Gregoire,198,145,53
Chelan,67 WEN,Governor,,D,Christine Gregoire,254,197,57
Chelan,68 LEV,Governor,,D,Christine Gregoire,231,185,46
Chelan,69 LEV,Governor,,D,Christine Gregoire,270,215,55
Chelan,70,Governor,,D,Christine Gregoire,114,95,19
Chelan,71,Governor,,D,Christine Gregoire,179,132,47
Chelan,72,Governor,,D,Christine Gregoire,154,128,26
Chelan,73,Governor,,D,Christine Gregoire,208,190,18
Chelan,74,Governor,,D,Christine Gregoire,251,232,19
Chelan,75,Governor,,D,Christine Gregoire,110,96,14
Chelan,76,Governor,,D,Christine Gregoire,154,124,30
Chelan,77,Governor,,D,Christine Gregoire,141,117,24
Chelan,78,Governor,,D,Christine Gregoire,23,22,1
Chelan,79,Governor,,D,Christine Gregoire,61,59,2
Chelan,80,Governor,,D,Christine Gregoire,44,42,2
Chelan,,Governor,,D,Christine Gregoire,10074,8239,1835
Chelan,1,Governor,,R,Dino Rossi,33,30,3
Chelan,2,Governor,,R,Dino Rossi,41,41,0
Chelan,3,Governor,,R,Dino Rossi,76,69,7
Chelan,4,Governor,,R,Dino Rossi,373,324,49
Chelan,5,Governor,,R,Dino Rossi,214,181,33
Chelan,6,Governor,,R,Dino Rossi,321,270,51
Chelan,7,Governor,,R,Dino Rossi,7,5,2
Chelan,8,Governor,,R,Dino Rossi,190,159,31
Chelan,9,Governor,,R,Dino Rossi,56,47,9
Chelan,10,Governor,,R,Dino Rossi,350,290,60
Chelan,11,Governor,,R,Dino Rossi,13,9,4
Chelan,12,Governor,,R,Dino Rossi,47,43,4
Chelan,13,Governor,,R,Dino Rossi,4,4,0
Chelan,14,Governor,,R,Dino Rossi,237,184,53
Chelan,15,Governor,,R,Dino Rossi,272,213,59
Chelan,16,Governor,,R,Dino Rossi,183,154,29
Chelan,17,Governor,,R,Dino Rossi,38,33,5
Chelan,18,Governor,,R,Dino Rossi,63,45,18
Chelan,19,Governor,,R,Dino Rossi,349,305,44
Chelan,20,Governor,,R,Dino Rossi,35,31,4
Chelan,21,Governor,,R,Dino Rossi,42,41,1
Chelan,22,Governor,,R,Dino Rossi,117,92,25
Chelan,23,Governor,,R,Dino Rossi,50,34,16
Chelan,24,Governor,,R,Dino Rossi,120,105,15
Chelan,25,Governor,,R,Dino Rossi,21,21,0
Chelan,27,Governor,,R,Dino Rossi,28,22,6
Chelan,28,Governor,,R,Dino Rossi,244,198,46
Chelan,29 ENT,Governor,,R,Dino Rossi,252,187,65
Chelan,30,Governor,,R,Dino Rossi,64,61,3
Chelan,31,Governor,,R,Dino Rossi,23,21,2
Chelan,32,Governor,,R,Dino Rossi,182,137,45
Chelan,33,Governor,,R,Dino Rossi,61,58,3
Chelan,34,Governor,,R,Dino Rossi,28,25,3
Chelan,35,Governor,,R,Dino Rossi,15,15,0
Chelan,36,Governor,,R,Dino Rossi,294,248,46
Chelan,37,Governor,,R,Dino Rossi,2,2,0
Chelan,38,Governor,,R,Dino Rossi,9,9,0
Chelan,39,Governor,,R,Dino Rossi,289,251,38
Chelan,40,Governor,,R,Dino Rossi,37,37,0
Chelan,41,Governor,,R,Dino Rossi,262,252,10
Chelan,42,Governor,,R,Dino Rossi,210,170,40
Chelan,43 CHE,Governor,,R,Dino Rossi,262,220,42
Chelan,44 CHE,Governor,,R,Dino Rossi,355,308,47
Chelan,45 CHE,Governor,,R,Dino Rossi,360,292,68
Chelan,46,Governor,,R,Dino Rossi,244,206,38
Chelan,47,Governor,,R,Dino Rossi,402,382,20
Chelan,48 CAS,Governor,,R,Dino Rossi,193,146,47
Chelan,49 CAS,Governor,,R,Dino Rossi,316,243,73
Chelan,50 CAS,Governor,,R,Dino Rossi,296,221,75
Chelan,51 WEN,Governor,,R,Dino Rossi,401,342,59
Chelan,52 WEN,Governor,,R,Dino Rossi,438,366,72
Chelan,53 WEN,Governor,,R,Dino Rossi,458,381,77
Chelan,54 WEN,Governor,,R,Dino Rossi,454,379,75
Chelan,55 WEN,Governor,,R,Dino Rossi,338,271,67
Chelan,56 WEN,Governor,,R,Dino Rossi,295,228,67
Chelan,57 WEN,Governor,,R,Dino Rossi,445,331,114
Chelan,58 WEN,Governor,,R,Dino Rossi,352,257,95
Chelan,59 WEN,Governor,,R,Dino Rossi,431,363,68
Chelan,60 WEN,Governor,,R,Dino Rossi,373,291,82
Chelan,61 WEN,Governor,,R,Dino Rossi,572,468,104
Chelan,62 WEN,Governor,,R,Dino Rossi,505,427,78
Chelan,63 WEN,Governor,,R,Dino Rossi,408,341,67
Chelan,64 WEN,Governor,,R,Dino Rossi,311,253,58
Chelan,65 WEN,Governor,,R,Dino Rossi,324,254,70
Chelan,66 WEN,Governor,,R,Dino Rossi,386,298,88
Chelan,67 WEN,Governor,,R,Dino Rossi,261,191,70
Chelan,68 LEV,Governor,,R,Dino Rossi,296,241,55
Chelan,69 LEV,Governor,,R,Dino Rossi,320,240,80
Chelan,70,Governor,,R,Dino Rossi,287,232,55
Chelan,71,Governor,,R,Dino Rossi,525,392,133
Chelan,72,Governor,,R,Dino Rossi,506,417,89
Chelan,73,Governor,,R,Dino Rossi,448,389,59
Chelan,74,Governor,,R,Dino Rossi,481,415,66
Chelan,75,Governor,,R,Dino Rossi,219,192,27
Chelan,76,Governor,,R,Dino Rossi,224,174,50
Chelan,77,Governor,,R,Dino Rossi,436,370,66
Chelan,78,Governor,,R,Dino Rossi,34,33,1
Chelan,79,Governor,,R,Dino Rossi,123,118,5
Chelan,80,Governor,,R,Dino Rossi,105,94,11
Chelan,,Governor,,R,Dino Rossi,18436,15189,3247
Chelan,1,Governor,,L,Ruth Bennett,0,0,0
Chelan,2,Governor,,L,Ruth Bennett,0,0,0
Chelan,3,Governor,,L,Ruth Bennett,2,1,1
Chelan,4,Governor,,L,Ruth Bennett,15,13,2
Chelan,5,Governor,,L,Ruth Bennett,4,4,0
Chelan,6,Governor,,L,Ruth Bennett,7,5,2
Chelan,7,Governor,,L,Ruth Bennett,0,0,0
Chelan,8,Governor,,L,Ruth Bennett,5,4,1
Chelan,9,Governor,,L,Ruth Bennett,0,0,0
Chelan,10,Governor,,L,Ruth Bennett,4,1,3
Chelan,11,Governor,,L,Ruth Bennett,0,0,0
Chelan,12,Governor,,L,Ruth Bennett,2,2,0
Chelan,13,Governor,,L,Ruth Bennett,0,0,0
Chelan,14,Governor,,L,Ruth Bennett,8,8,0
Chelan,15,Governor,,L,Ruth Bennett,5,5,0
Chelan,16,Governor,,L,Ruth Bennett,3,2,1
Chelan,17,Governor,,L,Ruth Bennett,0,0,0
Chelan,18,Governor,,L,Ruth Bennett,2,0,2
Chelan,19,Governor,,L,Ruth Bennett,15,13,2
Chelan,20,Governor,,L,Ruth Bennett,1,1,0
Chelan,21,Governor,,L,Ruth Bennett,0,0,0
Chelan,22,Governor,,L,Ruth Bennett,2,2,0
Chelan,23,Governor,,L,Ruth Bennett,0,0,0
Chelan,24,Governor,,L,Ruth Bennett,3,3,0
Chelan,25,Governor,,L,Ruth Bennett,1,1,0
Chelan,27,Governor,,L,Ruth Bennett,2,2,0
Chelan,28,Governor,,L,Ruth Bennett,10,7,3
Chelan,29 ENT,Governor,,L,Ruth Bennett,7,6,1
Chelan,30,Governor,,L,Ruth Bennett,4,2,2
Chelan,31,Governor,,L,Ruth Bennett,1,1,0
Chelan,32,Governor,,L,Ruth Bennett,8,4,4
Chelan,33,Governor,,L,Ruth Bennett,7,6,1
Chelan,34,Governor,,L,Ruth Bennett,1,1,0
Chelan,35,Governor,,L,Ruth Bennett,0,0,0
Chelan,36,Governor,,L,Ruth Bennett,3,3,0
Chelan,37,Governor,,L,Ruth Bennett,5,5,0
Chelan,38,Governor,,L,Ruth Bennett,1,1,0
Chelan,39,Governor,,L,Ruth Bennett,6,4,2
Chelan,40,Governor,,L,Ruth Bennett,3,3,0
Chelan,41,Governor,,L,Ruth Bennett,7,7,0
Chelan,42,Governor,,L,Ruth Bennett,12,8,4
Chelan,43 CHE,Governor,,L,Ruth Bennett,11,11,0
Chelan,44 CHE,Governor,,L,Ruth Bennett,4,4,0
Chelan,45 CHE,Governor,,L,Ruth Bennett,17,13,4
Chelan,46,Governor,,L,Ruth Bennett,11,11,0
Chelan,47,Governor,,L,Ruth Bennett,18,17,1
Chelan,48 CAS,Governor,,L,Ruth Bennett,10,7,3
Chelan,49 CAS,Governor,,L,Ruth Bennett,7,6,1
Chelan,50 CAS,Governor,,L,Ruth Bennett,12,9,3
Chelan,51 WEN,Governor,,L,Ruth Bennett,5,5,0
Chelan,52 WEN,Governor,,L,Ruth Bennett,6,5,1
Chelan,53 WEN,Governor,,L,Ruth Bennett,16,13,3
Chelan,54 WEN,Governor,,L,Ruth Bennett,9,9,0
Chelan,55 WEN,Governor,,L,Ruth Bennett,6,5,1
Chelan,56 WEN,Governor,,L,Ruth Bennett,6,5,1
Chelan,57 WEN,Governor,,L,Ruth Bennett,12,8,4
Chelan,58 WEN,Governor,,L,Ruth Bennett,6,4,2
Chelan,59 WEN,Governor,,L,Ruth Bennett,9,4,5
Chelan,60 WEN,Governor,,L,Ruth Bennett,20,16,4
Chelan,61 WEN,Governor,,L,Ruth Bennett,8,8,0
Chelan,62 WEN,Governor,,L,Ruth Bennett,12,11,1
Chelan,63 WEN,Governor,,L,Ruth Bennett,9,7,2
Chelan,64 WEN,Governor,,L,Ruth Bennett,6,6,0
Chelan,65 WEN,Governor,,L,Ruth Bennett,7,5,2
Chelan,66 WEN,Governor,,L,Ruth Bennett,21,18,3
Chelan,67 WEN,Governor,,L,Ruth Bennett,18,12,6
Chelan,68 LEV,Governor,,L,Ruth Bennett,9,7,2
Chelan,69 LEV,Governor,,L,Ruth Bennett,11,10,1
Chelan,70,Governor,,L,Ruth Bennett,6,5,1
Chelan,71,Governor,,L,Ruth Bennett,11,8,3
Chelan,72,Governor,,L,Ruth Bennett,15,9,6
Chelan,73,Governor,,L,Ruth Bennett,8,7,1
Chelan,74,Governor,,L,Ruth Bennett,6,6,0
Chelan,75,Governor,,L,Ruth Bennett,5,5,0
Chelan,76,Governor,,L,Ruth Bennett,11,10,1
Chelan,77,Governor,,L,Ruth Bennett,9,6,3
Chelan,78,Governor,,L,Ruth Bennett,0,0,0
Chelan,79,Governor,,L,Ruth Bennett,5,5,0
Chelan,80,Governor,,L,Ruth Bennett,5,3,2
Chelan,,Governor,,L,Ruth Bennett,523,425,98
Chelan,1,Governor,,,Write-ins,0,0,0
Chelan,2,Governor,,,Write-ins,0,0,0
Chelan,3,Governor,,,Write-ins,0,0,0
Chelan,4,Governor,,,Write-ins,0,0,0
Chelan,5,Governor,,,Write-ins,0,0,0
Chelan,6,Governor,,,Write-ins,1,1,0
Chelan,7,Governor,,,Write-ins,0,0,0
Chelan,8,Governor,,,Write-ins,0,0,0
Chelan,9,Governor,,,Write-ins,0,0,0
Chelan,10,Governor,,,Write-ins,0,0,0
Chelan,11,Governor,,,Write-ins,0,0,0
Chelan,12,Governor,,,Write-ins,0,0,0
Chelan,13,Governor,,,Write-ins,0,0,0
Chelan,14,Governor,,,Write-ins,0,0,0
Chelan,15,Governor,,,Write-ins,2,2,0
Chelan,16,Governor,,,Write-ins,0,0,0
Chelan,17,Governor,,,Write-ins,0,0,0
Chelan,18,Governor,,,Write-ins,0,0,0
Chelan,19,Governor,,,Write-ins,0,0,0
Chelan,20,Governor,,,Write-ins,0,0,0
Chelan,21,Governor,,,Write-ins,1,1,0
Chelan,22,Governor,,,Write-ins,0,0,0
Chelan,23,Governor,,,Write-ins,0,0,0
Chelan,24,Governor,,,Write-ins,0,0,0
Chelan,25,Governor,,,Write-ins,0,0,0
Chelan,27,Governor,,,Write-ins,0,0,0
Chelan,28,Governor,,,Write-ins,0,0,0
Chelan,29 ENT,Governor,,,Write-ins,0,0,0
Chelan,30,Governor,,,Write-ins,0,0,0
Chelan,31,Governor,,,Write-ins,0,0,0
Chelan,32,Governor,,,Write-ins,1,1,0
Chelan,33,Governor,,,Write-ins,0,0,0
Chelan,34,Governor,,,Write-ins,0,0,0
Chelan,35,Governor,,,Write-ins,0,0,0
Chelan,36,Governor,,,Write-ins,0,0,0
Chelan,37,Governor,,,Write-ins,0,0,0
Chelan,38,Governor,,,Write-ins,0,0,0
Chelan,39,Governor,,,Write-ins,0,0,0
Chelan,40,Governor,,,Write-ins,1,1,0
Chelan,41,Governor,,,Write-ins,0,0,0
Chelan,42,Governor,,,Write-ins,0,0,0
Chelan,43 CHE,Governor,,,Write-ins,0,0,0
Chelan,44 CHE,Governor,,,Write-ins,0,0,0
Chelan,45 CHE,Governor,,,Write-ins,0,0,0
Chelan,46,Governor,,,Write-ins,1,1,0
Chelan,47,Governor,,,Write-ins,0,0,0
Chelan,48 CAS,Governor,,,Write-ins,0,0,0
Chelan,49 CAS,Governor,,,Write-ins,0,0,0
Chelan,50 CAS,Governor,,,Write-ins,0,0,0
Chelan,51 WEN,Governor,,,Write-ins,0,0,0
Chelan,52 WEN,Governor,,,Write-ins,0,0,0
Chelan,53 WEN,Governor,,,Write-ins,0,0,0
Chelan,54 WEN,Governor,,,Write-ins,0,0,0
Chelan,55 WEN,Governor,,,Write-ins,0,0,0
Chelan,56 WEN,Governor,,,Write-ins,1,1,0
Chelan,57 WEN,Governor,,,Write-ins,0,0,0
Chelan,58 WEN,Governor,,,Write-ins,1,1,0
Chelan,59 WEN,Governor,,,Write-ins,0,0,0
Chelan,60 WEN,Governor,,,Write-ins,0,0,0
Chelan,61 WEN,Governor,,,Write-ins,0,0,0
Chelan,62 WEN,Governor,,,Write-ins,0,0,0
Chelan,63 WEN,Governor,,,Write-ins,0,0,0
Chelan,64 WEN,Governor,,,Write-ins,0,0,0
Chelan,65 WEN,Governor,,,Write-ins,0,0,0
Chelan,66 WEN,Governor,,,Write-ins,1,0,1
Chelan,67 WEN,Governor,,,Write-ins,0,0,0
Chelan,68 LEV,Governor,,,Write-ins,0,0,0
Chelan,69 LEV,Governor,,,Write-ins,1,0,1
Chelan,70,Governor,,,Write-ins,0,0,0
Chelan,71,Governor,,,Write-ins,1,1,0
Chelan,72,Governor,,,Write-ins,0,0,0
Chelan,73,Governor,,,Write-ins,0,0,0
Chelan,74,Governor,,,Write-ins,0,0,0
Chelan,75,Governor,,,Write-ins,1,1,0
Chelan,76,Governor,,,Write-ins,0,0,0
Chelan,77,Governor,,,Write-ins,0,0,0
Chelan,78,Governor,,,Write-ins,0,0,0
Chelan,79,Governor,,,Write-ins,0,0,0
Chelan,80,Governor,,,Write-ins,1,1,0
Chelan,,Governor,,,Write-ins,14,12,2
Chelan,1,State Senate,12,R,Linda Parlette,34,31,3
Chelan,2,State Senate,12,R,Linda Parlette,46,46,0
Chelan,3,State Senate,12,R,Linda Parlette,78,68,10
Chelan,4,State Senate,12,R,Linda Parlette,401,351,50
Chelan,5,State Senate,12,R,Linda Parlette,278,236,42
Chelan,6,State Senate,12,R,Linda Parlette,359,294,65
Chelan,7,State Senate,12,R,Linda Parlette,4,4,0
Chelan,8,State Senate,12,R,Linda Parlette,238,196,42
Chelan,9,State Senate,12,R,Linda Parlette,64,54,10
Chelan,10,State Senate,12,R,Linda Parlette,445,364,81
Chelan,11,State Senate,12,R,Linda Parlette,19,13,6
Chelan,12,State Senate,12,R,Linda Parlette,57,53,4
Chelan,13,State Senate,12,R,Linda Parlette,7,7,0
Chelan,14,State Senate,12,R,Linda Parlette,285,223,62
Chelan,15,State Senate,12,R,Linda Parlette,314,247,67
Chelan,16,State Senate,12,R,Linda Parlette,231,193,38
Chelan,17,State Senate,12,R,Linda Parlette,43,39,4
Chelan,18,State Senate,12,R,Linda Parlette,66,45,21
Chelan,19,State Senate,12,R,Linda Parlette,478,426,52
Chelan,20,State Senate,12,R,Linda Parlette,53,44,9
Chelan,21,State Senate,12,R,Linda Parlette,58,56,2
Chelan,22,State Senate,12,R,Linda Parlette,165,127,38
Chelan,23,State Senate,12,R,Linda Parlette,63,40,23
Chelan,24,State Senate,12,R,Linda Parlette,152,128,24
Chelan,25,State Senate,12,R,Linda Parlette,24,24,0
Chelan,27,State Senate,12,R,Linda Parlette,37,29,8
Chelan,28,State Senate,12,R,Linda Parlette,311,260,51
Chelan,29 ENT,State Senate,12,R,Linda Parlette,295,213,82
Chelan,30,State Senate,12,R,Linda Parlette,107,101,6
Chelan,31,State Senate,12,R,Linda Parlette,21,18,3
Chelan,32,State Senate,12,R,Linda Parlette,211,156,55
Chelan,33,State Senate,12,R,Linda Parlette,80,75,5
Chelan,34,State Senate,12,R,Linda Parlette,42,38,4
Chelan,35,State Senate,12,R,Linda Parlette,21,21,0
Chelan,36,State Senate,12,R,Linda Parlette,351,289,62
Chelan,37,State Senate,12,R,Linda Parlette,8,8,0
Chelan,38,State Senate,12,R,Linda Parlette,18,18,0
Chelan,39,State Senate,12,R,Linda Parlette,366,304,62
Chelan,40,State Senate,12,R,Linda Parlette,58,58,0
Chelan,41,State Senate,12,R,Linda Parlette,354,340,14
Chelan,42,State Senate,12,R,Linda Parlette,251,194,57
Chelan,43 CHE,State Senate,12,R,Linda Parlette,369,316,53
Chelan,44 CHE,State Senate,12,R,Linda Parlette,453,396,57
Chelan,45 CHE,State Senate,12,R,Linda Parlette,529,430,99
Chelan,46,State Senate,12,R,Linda Parlette,299,252,47
Chelan,47,State Senate,12,R,Linda Parlette,501,477,24
Chelan,48 CAS,State Senate,12,R,Linda Parlette,264,190,74
Chelan,49 CAS,State Senate,12,R,Linda Parlette,358,282,76
Chelan,50 CAS,State Senate,12,R,Linda Parlette,378,289,89
Chelan,51 WEN,State Senate,12,R,Linda Parlette,481,401,80
Chelan,52 WEN,State Senate,12,R,Linda Parlette,543,462,81
Chelan,53 WEN,State Senate,12,R,Linda Parlette,596,493,103
Chelan,54 WEN,State Senate,12,R,Linda Parlette,572,471,101
Chelan,55 WEN,State Senate,12,R,Linda Parlette,441,363,78
Chelan,56 WEN,State Senate,12,R,Linda Parlette,411,311,100
Chelan,57 WEN,State Senate,12,R,Linda Parlette,577,422,155
Chelan,58 WEN,State Senate,12,R,Linda Parlette,476,342,134
Chelan,59 WEN,State Senate,12,R,Linda Parlette,543,452,91
